Property_ID,Address,Value_2023,Link,area
R372807,"2104 MILAN DR, CEDAR PARK, TX  78613","$445,726",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R372807,"2,208 Sq. Ft"
R372808,"2102 MILAN DR, CEDAR PARK, TX  78613","$444,554",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R372808,"2,162 Sq. Ft"
R372809,"2100 MILAN DR, CEDAR PARK, TX  78613","$571,925",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R372809,"3,054 Sq. Ft"
R372810,"SUN CHASE BLVD, CEDAR PARK, TX  78613",$300,https://search.wcad.org/Property-Detail/PropertyQuickRefID/R372810,-
R378384,"1010 DEL ROY DR, CEDAR PARK, TX  78613","$561,285",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378384,"3,040 Sq. Ft"
R378385,"1008 DEL ROY DR, CEDAR PARK, TX  78613","$500,773",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378385,"2,607 Sq. Ft"
R378386,"1006 DEL ROY DR, CEDAR PARK, TX  78613","$546,044",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378386,"2,805 Sq. Ft"
R378387,"1004 DEL ROY DR, CEDAR PARK, TX  78613","$550,402",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378387,"3,314 Sq. Ft"
R378388,"1002 DEL ROY DR, CEDAR PARK, TX  78613","$548,955",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378388,"3,562 Sq. Ft"
R378389,"1000 DEL ROY DR, CEDAR PARK, TX  78613","$538,271",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378389,"2,805 Sq. Ft"
R378390,"2005 RACHEL RIDGE, CEDAR PARK, TX  78613","$565,059",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378390,"2,292 Sq. Ft"
R378391,"2007 RACHEL RDG, CEDAR PARK, TX  78613","$532,545",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378391,"2,691 Sq. Ft"
R378392,"2009 RACHEL RIDGE, CEDAR PARK, TX  78613","$545,298",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378392,"2,843 Sq. Ft"
R378393,"2011 RACHEL RIDGE, CEDAR PARK, TX  78613","$573,667",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378393,"3,312 Sq. Ft"
R378394,"2013 RACHEL RIDGE, CEDAR PARK, TX  78613","$534,238",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378394,"2,716 Sq. Ft"
R378395,"2015 RACHEL RIDGE, CEDAR PARK, TX  78613","$636,806",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378395,"3,297 Sq. Ft"
R378396,"2101 RACHEL RIDGE, CEDAR PARK, TX  78613","$521,924",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378396,"2,531 Sq. Ft"
R378397,"2103 RACHEL RIDGE, CEDAR PARK, TX  78613","$515,944",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378397,"2,463 Sq. Ft"
R378398,"2105 RACHEL RIDGE, CEDAR PARK, TX  78613","$589,340",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378398,"3,562 Sq. Ft"
R378399,"2107 RACHEL RIDGE, CEDAR PARK, TX  78613","$506,521",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378399,"2,434 Sq. Ft"
R378400,"2109 RACHEL RIDGE, CEDAR PARK, TX  78613","$538,099",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378400,"2,802 Sq. Ft"
R378401,"2111 RACHEL RIDGE, CEDAR PARK, TX  78613","$569,378",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378401,"2,531 Sq. Ft"
R378402,"2113 RACHEL RIDGE, CEDAR PARK, TX  78613","$595,744",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378402,"3,562 Sq. Ft"
R378403,"2115 RACHEL RIDGE, CEDAR PARK, TX  78613","$400,309",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378403,"1,910 Sq. Ft"
R378404,"2117 RACHEL RIDGE, CEDAR PARK, TX  78613","$495,695",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378404,"2,854 Sq. Ft"
R378405,"2001 RACHEL RIDGE, CEDAR PARK, TX  78613",$939,https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378405,-
R378406,"2003 RACHEL RIDGE, CEDAR PARK, TX  78613",$300,https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378406,-
R378407,"1101 STILLWELL RIDGE, CEDAR PARK, TX  78613","$538,751",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378407,"3,425 Sq. Ft"
R378408,"1100 VAN HORN WAY, CEDAR PARK, TX  78613","$573,474",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378408,"3,618 Sq. Ft"
R378409,"1102 VAN HORN WAY, CEDAR PARK, TX  78613","$519,347",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378409,"2,482 Sq. Ft"
R378410,"1104 VAN HORN WAY, CEDAR PARK, TX  78613","$544,788",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378410,"2,841 Sq. Ft"
R378411,"1106 VAN HORN WAY, CEDAR PARK, TX  78613","$455,743",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378411,"2,133 Sq. Ft"
R378412,"1108 VAN HORN WAY, CEDAR PARK, TX  78613","$496,551",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378412,"2,096 Sq. Ft"
R378413,"1110 VAN HORN WAY, CEDAR PARK, TX  78613","$551,222",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378413,"3,506 Sq. Ft"
R378414,"1001 DUNCAN DR, CEDAR PARK, TX  78613","$577,304",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378414,"3,636 Sq. Ft"
R378415,"1003 DUNCAN DR, CEDAR PARK, TX  78613","$572,199",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378415,"3,724 Sq. Ft"
R378416,"1005 DUNCAN DR, CEDAR PARK, TX  78613","$642,599",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378416,"4,107 Sq. Ft"
R378417,"1007 DUNCAN DR, CEDAR PARK, TX  78613","$545,442",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378417,"2,776 Sq. Ft"
R378418,"1009 DUNCAN DR, CEDAR PARK, TX  78613","$531,176",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378418,"2,984 Sq. Ft"
R378419,"2116 JASPER LN, CEDAR PARK, TX  78613","$554,155",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378419,"3,561 Sq. Ft"
R378420,"2114 JASPER LN, CEDAR PARK, TX  78613","$548,484",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378420,"3,377 Sq. Ft"
R378421,"2112 JASPER LN, CEDAR PARK, TX  78613","$573,609",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378421,"3,100 Sq. Ft"
R378422,"2110 JASPER LN, CEDAR PARK, TX  78613","$460,422",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378422,"2,166 Sq. Ft"
R378423,"2108 JASPER LN, CEDAR PARK, TX  78613","$520,450",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378423,"2,757 Sq. Ft"
R378424,"1101 VAN HORN WAY, CEDAR PARK, TX  78613","$543,055",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378424,"2,787 Sq. Ft"
R378425,"1103 VAN HORN WAY, CEDAR PARK, TX  78613","$519,071",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378425,"2,510 Sq. Ft"
R378426,"1105 VAN HORN WAY, CEDAR PARK, TX  78613","$491,576",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378426,"2,688 Sq. Ft"
R378427,"1107 VAN HORN WAY, CEDAR PARK, TX  78613","$497,291",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378427,"2,274 Sq. Ft"
R378428,"1109 VAN HORN WAY, CEDAR PARK, TX  78613","$609,646",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378428,"3,259 Sq. Ft"
R378429,"2105 ZEPPELIN DR, CEDAR PARK, TX  78613","$558,104",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378429,"3,297 Sq. Ft"
R378430,"2107 ZEPPELIN DR, CEDAR PARK, TX  78613","$434,561",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378430,"2,185 Sq. Ft"
R378431,"2109 ZEPPELIN DR, CEDAR PARK, TX  78613","$551,845",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378431,"3,769 Sq. Ft"
R378432,"2111 ZEPPELIN DR, CEDAR PARK, TX  78613","$600,821",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378432,"3,407 Sq. Ft"
R378433,"2113 ZEPPELIN DR, CEDAR PARK, TX  78613","$613,790",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378433,"4,293 Sq. Ft"
R378434,"2115 ZEPPELIN DR, CEDAR PARK, TX  78613","$556,855",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378434,"3,307 Sq. Ft"
R378435,"2002 RACHEL RIDGE, CEDAR PARK, TX  78613","$556,377",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378435,"3,297 Sq. Ft"
R378436,"2004 RACHEL RIDGE, CEDAR PARK, TX  78613","$442,094",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378436,"2,232 Sq. Ft"
R378437,"2006 RACHEL RIDGE, CEDAR PARK, TX  78613","$583,195",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378437,"3,301 Sq. Ft"
R378438,"2008 RACHEL RIDGE, CEDAR PARK, TX  78613","$619,462",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378438,"4,740 Sq. Ft"
R378439,"2010 RACHEL RIDGE, CEDAR PARK, TX  78613","$502,370",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378439,"2,617 Sq. Ft"
R378440,"2012 RACHEL RIDGE, CEDAR PARK, TX  78613","$596,178",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378440,"3,563 Sq. Ft"
R378441,"2014 RACHEL RIDGE, CEDAR PARK, TX  78613","$547,888",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378441,"2,841 Sq. Ft"
R378442,"2100 RACHEL RIDGE, CEDAR PARK, TX  78613","$598,129",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378442,"3,146 Sq. Ft"
R378443,"2102 RACHEL RIDGE, CEDAR PARK, TX  78613","$541,835",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378443,"2,826 Sq. Ft"
R378444,"2104 RACHEL RIDGE, CEDAR PARK, TX  78613","$447,919",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378444,"2,177 Sq. Ft"
R378445,"2106 RACHEL RIDGE, CEDAR PARK, TX  78613","$560,208",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378445,"3,725 Sq. Ft"
R378446,"2108 RACHEL RDG, CEDAR PARK, TX  78613","$603,779",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378446,"4,395 Sq. Ft"
R378447,"2110 RACHEL RIDGE, CEDAR PARK, TX  78613","$559,254",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378447,"3,268 Sq. Ft"
R378448,"2111 JASPER LN, CEDAR PARK, TX  78613","$489,281",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378448,"2,586 Sq. Ft"
R378449,"2109 JASPER LN, CEDAR PARK, TX  78613","$550,690",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378449,"2,805 Sq. Ft"
R378450,"2107 JASPER LN, CEDAR PARK, TX  78613","$563,610",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378450,"3,339 Sq. Ft"
R378451,"2105 JASPER LN, CEDAR PARK, TX  78613","$548,164",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378451,"2,805 Sq. Ft"
R378452,"2103 JASPER LN, CEDAR PARK, TX  78613","$411,351",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378452,"1,911 Sq. Ft"
R378453,"2101 JASPER LN, CEDAR PARK, TX  78613","$459,921",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378453,"2,183 Sq. Ft"
R378454,"2015 JASPER LN, CEDAR PARK, TX  78613","$545,611",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378454,"2,840 Sq. Ft"
R378455,"2013 JASPER LN, CEDAR PARK, TX  78613","$401,796",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378455,"1,904 Sq. Ft"
R378456,"2011 JASPER LN, CEDAR PARK, TX  78613","$520,094",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378456,"2,485 Sq. Ft"
R378457,"2009 JASPER LN, CEDAR PARK, TX  78613","$546,927",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378457,"3,519 Sq. Ft"
R378458,"2007 JASPER LN, CEDAR PARK, TX  78613","$527,795",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378458,"2,745 Sq. Ft"
R378459,"2005 JASPER LN, CEDAR PARK, TX  78613","$546,927",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378459,"3,519 Sq. Ft"
R378460,"2003 JASPER LN, CEDAR PARK, TX  78613","$531,620",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378460,"2,783 Sq. Ft"
R378461,"2001 JASPER LN, CEDAR PARK, TX  78613","$407,142",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R378461,"1,904 Sq. Ft"
R379630,"1600 FIRE GLOW CV, CEDAR PARK, TX  78613","$434,237",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R379630,"1,765 Sq. Ft"
R380479,"1602 FIRE GLOW CV, CEDAR PARK, TX  78613","$577,159",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R380479,"2,806 Sq. Ft"
R380480,"1604 FIRE GLOW CV, CEDAR PARK, TX  78613","$573,471",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R380480,"3,397 Sq. Ft"
R380481,"1603 FIRE GLOW CV, CEDAR PARK, TX  78613","$456,168",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R380481,"2,166 Sq. Ft"
R380482,"1601 FIRE GLOW CV, CEDAR PARK, TX  78613","$533,457",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R380482,"2,517 Sq. Ft"
R383860,"2201 KERR TRL, CEDAR PARK, TX  78613","$501,701",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383860,"2,404 Sq. Ft"
R383862,"2203 KERR TRL, CEDAR PARK, TX  78613","$545,099",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383862,"2,856 Sq. Ft"
R383863,"2205 KERR TRL, CEDAR PARK, TX  78613","$458,938",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383863,"2,200 Sq. Ft"
R383864,"2207 KERR TRL, CEDAR PARK, TX  78613","$547,030",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383864,"2,878 Sq. Ft"
R383865,"2209 KERR TRL, CEDAR PARK, TX  78613","$453,078",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383865,"2,200 Sq. Ft"
R383866,"2211 KERR TRL, CEDAR PARK, TX  78613","$409,390",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383866,"1,923 Sq. Ft"
R383867,"1612 SOMERSET CANYON LN, CEDAR PARK, TX  78613","$452,931",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383867,"2,228 Sq. Ft"
R383868,"1610 SOMERSET CANYON LN, CEDAR PARK, TX  78613","$540,235",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383868,"2,796 Sq. Ft"
R383869,"1608 SOMERSET CANYON LN, CEDAR PARK, TX  78613","$473,785",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383869,"2,232 Sq. Ft"
R383870,"1606 SOMERSET CANYON LN, CEDAR PARK, TX  78613","$421,370",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383870,"1,756 Sq. Ft"
R383871,"2218 KIMRA LN, CEDAR PARK, TX  78613","$408,306",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383871,"1,928 Sq. Ft"
R383872,"2216 KIMRA LN, CEDAR PARK, TX  78613","$466,331",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383872,"2,240 Sq. Ft"
R383873,"2214 KIMRA LN, CEDAR PARK, TX  78613","$434,707",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383873,"1,764 Sq. Ft"
R383874,"2212 KIMRA LN, CEDAR PARK, TX  78613","$473,438",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383874,"2,212 Sq. Ft"
R383875,"2210 KIMRA LN, CEDAR PARK, TX  78613","$402,001",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383875,"1,870 Sq. Ft"
R383876,"2208 KIMRA LN, CEDAR PARK, TX  78613","$562,362",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383876,"3,103 Sq. Ft"
R383877,"1418 NANDINA DR, CEDAR PARK, TX  78613","$450,784",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383877,"2,132 Sq. Ft"
R383878,"2203 CANTERBURY CV, CEDAR PARK, TX  78613","$564,557",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383878,"3,103 Sq. Ft"
R383879,"2205 CANTERBURY CV, CEDAR PARK, TX  78613","$538,187",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383879,"2,823 Sq. Ft"
R383880,"2204 CANTERBURY CV, CEDAR PARK, TX  78613","$592,375",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383880,"3,166 Sq. Ft"
R383881,"2202 CANTERBURY CV, CEDAR PARK, TX  78613","$536,251",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383881,"2,823 Sq. Ft"
R383882,"1412 NANDINA DR, CEDAR PARK, TX  78613","$472,820",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383882,"2,364 Sq. Ft"
R383883,"1617 SOMERSET CANYON LN, CEDAR PARK, TX  78613","$453,128",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383883,"2,208 Sq. Ft"
R383884,"1615 SOMERSET CANYON LN, CEDAR PARK, TX  78613","$566,686",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383884,"3,078 Sq. Ft"
R383885,"1613 SOMERSET CANYON LN, CEDAR PARK, TX  78613","$552,374",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383885,"2,858 Sq. Ft"
R383886,"1611 SOMERSET CANYON LN, CEDAR PARK, TX  78613","$404,516",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383886,"1,894 Sq. Ft"
R383887,"1609 SOMERSET CANYON LN, CEDAR PARK, TX  78613","$674,645",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383887,"3,148 Sq. Ft"
R383888,"1607 SOMERSET CANYON LN, CEDAR PARK, TX  78613","$549,285",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383888,"2,896 Sq. Ft"
R383889,"1605 SOMERSET CANYON LN, CEDAR PARK, TX  78613","$425,059",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383889,"1,609 Sq. Ft"
R383890,"1603 SOMERSET CANYON LN, CEDAR PARK, TX  78613","$479,708",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383890,"1,913 Sq. Ft"
R383891,"1601 SOMERSET CANYON LN, CEDAR PARK, TX  78613","$522,316",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383891,"2,204 Sq. Ft"
R383892,"2300 KIMRA LN, CEDAR PARK, TX  78613","$419,826",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383892,"1,674 Sq. Ft"
R383893,"2302 KIMRA LN, CEDAR PARK, TX  78613","$456,499",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383893,"2,190 Sq. Ft"
R383894,"2304 KIMRA LN, CEDAR PARK, TX  78613","$515,323",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383894,"2,821 Sq. Ft"
R383895,"1609 SERENITY SPRINGS CV, CEDAR PARK, TX  78613","$461,152",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383895,"2,240 Sq. Ft"
R383896,"1607 SERENITY SPRINGS CV, CEDAR PARK, TX  78613","$416,249",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383896,"1,649 Sq. Ft"
R383897,"1605 SERENITY SPRINGS CV, CEDAR PARK, TX  78613","$547,187",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383897,"3,162 Sq. Ft"
R383898,"1600 SERENITY SPRINGS CV, CEDAR PARK, TX  78613","$457,866",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383898,"2,195 Sq. Ft"
R383899,"1602 SERENITY SPRINGS CV, CEDAR PARK, TX  78613","$454,699",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383899,"2,245 Sq. Ft"
R383900,"1604 SERENITY SPRINGS CV, CEDAR PARK, TX  78613","$458,574",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383900,"2,195 Sq. Ft"
R383901,"1606 SERENITY SPRINGS CV, CEDAR PARK, TX  78613","$556,716",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383901,"2,873 Sq. Ft"
R383902,"1608 SERENITY SPRINGS CV, CEDAR PARK, TX  78613","$419,290",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383902,"1,659 Sq. Ft"
R383903,"1610 SERENITY SPRINGS CV, CEDAR PARK, TX  78613","$418,364",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383903,"1,888 Sq. Ft"
R383904,"2200 KERR TRL, CEDAR PARK, TX  78613","$446,606",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383904,"1,926 Sq. Ft"
R383905,"2202 KERR TRL, CEDAR PARK, TX  78613","$412,547",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383905,"1,769 Sq. Ft"
R383906,"2204 KERR TRL, CEDAR PARK, TX  78613","$613,394",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383906,"3,100 Sq. Ft"
R383907,"2206 KERR TRL, CEDAR PARK, TX  78613","$577,629",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383907,"2,815 Sq. Ft"
R383908,"2208 KERR TRL, CEDAR PARK, TX  78613","$404,177",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383908,"1,908 Sq. Ft"
R383909,"2210 KERR TRL, CEDAR PARK, TX  78613","$532,179",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383909,"2,749 Sq. Ft"
R383910,"2212 KERR TRL, CEDAR PARK, TX  78613","$428,431",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383910,"1,845 Sq. Ft"
R383911,"2214 KERR TRL, CEDAR PARK, TX  78613","$419,571",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383911,"1,536 Sq. Ft"
R383912,"2216 KERR TRL, CEDAR PARK, TX  78613","$450,363",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383912,"2,177 Sq. Ft"
R383913,"2218 KERR TRL, CEDAR PARK, TX  78613","$423,384",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383913,"1,731 Sq. Ft"
R383914,"2220 KERR TRL, CEDAR PARK, TX  78613","$412,786",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383914,"1,731 Sq. Ft"
R383915,"2222 KERR TRL, CEDAR PARK, TX  78613","$548,996",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383915,"2,846 Sq. Ft"
R383916,"2224 KERR TRL, CEDAR PARK, TX  78613","$421,151",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383916,"1,683 Sq. Ft"
R383917,"2226 KERR TRL, CEDAR PARK, TX  78613","$428,884",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383917,"1,892 Sq. Ft"
R383918,"2300 KERR TRL, CEDAR PARK, TX  78613","$562,592",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383918,"2,885 Sq. Ft"
R383919,"2302 KERR TRL, CEDAR PARK, TX  78613","$456,911",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383919,"2,190 Sq. Ft"
R383920,"2304 KERR TRL, CEDAR PARK, TX  78613","$409,665",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383920,"1,768 Sq. Ft"
R383921,"2306 KERR TRL, CEDAR PARK, TX  78613","$413,222",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383921,"1,751 Sq. Ft"
R383922,"2308 KERR TRL, CEDAR PARK, TX  78613","$89,829",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R383922,"1,683 Sq. Ft"
R391817,"1204 DEL ROY DR, CEDAR PARK, TX  78613","$558,143",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391817,"3,305 Sq. Ft"
R391818,"1202 DEL ROY DR, CEDAR PARK, TX  78613","$523,012",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391818,"2,514 Sq. Ft"
R391819,"1200 DEL ROY DR, CEDAR PARK, TX  78613","$563,557",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391819,"3,297 Sq. Ft"
R391820,"1118 DEL ROY DR, CEDAR PARK, TX  78613","$553,515",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391820,"3,537 Sq. Ft"
R391821,"1116 DEL ROY DR, CEDAR PARK, TX  78613","$478,628",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391821,"2,637 Sq. Ft"
R391822,"1114 DEL ROY DR, CEDAR PARK, TX  78613","$424,213",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391822,"1,815 Sq. Ft"
R391823,"1112 DEL ROY DR, CEDAR PARK, TX  78613","$611,960",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391823,"3,537 Sq. Ft"
R391824,"1110 DEL ROY DR, CEDAR PARK, TX  78613","$523,935",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391824,"2,784 Sq. Ft"
R391825,"1108 DEL ROY DR, CEDAR PARK, TX  78613","$546,651",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391825,"3,597 Sq. Ft"
R391826,"1106 DEL ROY DR, CEDAR PARK, TX  78613","$527,821",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391826,"2,756 Sq. Ft"
R391827,"1104 DEL ROY DR, CEDAR PARK, TX  78613","$559,990",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391827,"3,289 Sq. Ft"
R391828,"1102 DEL ROY DR, CEDAR PARK, TX  78613","$522,668",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391828,"2,769 Sq. Ft"
R391829,"1100 DEL ROY DR, CEDAR PARK, TX  78613","$581,991",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391829,"3,743 Sq. Ft"
R391830,"1101 DEL ROY DR, CEDAR PARK, TX  78613","$608,915",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391830,"3,242 Sq. Ft"
R391831,"1103 DEL ROY DR, CEDAR PARK, TX  78613","$561,232",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391831,"3,602 Sq. Ft"
R391832,"1105 DEL ROY DR, CEDAR PARK, TX  78613","$436,959",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391832,"2,204 Sq. Ft"
R391833,"1107 DEL ROY DR, CEDAR PARK, TX  78613","$580,209",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391833,"3,092 Sq. Ft"
R391834,"1109 DEL ROY DR, CEDAR PARK, TX  78613","$435,162",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R391834,"2,178 Sq. Ft"
